Meal_name,Street Food / Snacks,Prawn Stir-Fry with Rice,Fried Rice and BBQ Chicken,Grilled Fish with Plantain and Veggies,Ofada Rice and Stew with Assorted Meats,Chicken Suya Skewers,Egusi Soup with Pounded Yam,Grilled Beef Skewers with Spicy Sauce,Special Fried Rice,Coconut Candy,Pounded yam with Efo Riro,Ofada Rice with Sauce,Semovita with Egusi and Fish,Veggie Stir-Fry with Rice or Noodles,Spring Rolls,Okra Soup with Garri,Grilled Plantain with Spicy Sauce,Deep Fried Potatoes,Nigerian Puff Puff (Deep-Fried Dough Balls),Moi Moi (Steamed Bean Pudding),Bean Porridge with Plantain,Beef Suya Skewers,Okra Soup with Fufu,Chin Chin,Ogbono Soup with Eba,Chinese Fried Rice,Akara (Bean Cake),Fried Rice with Beef Stir-Fry,Grilled Fish with Plantain,Nigerian Salad,"Suya Platter (Beef, Chicken, and Innards)",Barbecue Ribs with Coleslaw,"Amala with Ewedu, Stew, Gbegiri Soup and Beef",Peppered Snails,Coconut Rice with Grilled Fish,Efo Riro and Semo,BBQ Chicken Wings with French Fries,Pounded Yam with Egusi Soup,Plantain Chips with Suya Dip,Jollof Rice with Grilled Chicken,Suya (Beef Skewers),"Assorted Suya Platter (Turkey, Beef, Chicken, Fish)",Fisherman's Soup with Eba,Vegetable Stir-Fry with Rice,Chicken Wings,Nkwobi,Smokey Jollof Rice,Turkey Suya,Coconut Rice with Sauce and Fried Plantain,White Rice and Beans with Beef Stir-Fry,Plantain and Beans Porridge,Chocolate Cake,Vegetable Soup with Amala,Jollof Spaghetti with Grilled Chicken,Vegetable Stir-Fry,Donut,Bread and Ewa Agoyin,Garri with Afang Soup,Fruit Salad,Plantain Mosa (Sweet Plantain Fritters),Plantain Chips,Fish Suya Skewers,"Amala with Stew, Ewedu and Assorted meats",Veggie Suya Skewers,White Rice with Beans and Assorted meats,Starch with Banga Soup,Afang Soup with Fufu,Sweet Plantain Fritters,Coconut Curry Shrimp,Chocolate Bread,Salad,Ofada Rice with Assorted Meats,Stir Fry Pasta,White Rice and Beans with Grilled Turkey
Coconut Rice with Sauce and Fried Plantain,0.21363293501652625,0.318204032183698,0.46844324969035867,0.30492334169107527,0.3565361921338438,0.21943879860672322,0.20125802675380133,0.3080976151248378,0.699136924113674,0.41991694040581723,0.22091712071591824,0.7523161833636196,0.2569711466624454,0.28272456341484414,0.23378295533700927,0.22407960103954633,0.44276292206781404,0.337879055076423,0.21075990296349298,0.13127811759335126,0.33119818302511916,0.21943879860672322,0.23092993468091494,0.18514551594374956,0.20771112565909072,0.49129451084564024,0.18357193176106096,0.5360440072060326,0.31783750683337697,0.2565109718793593,0.20876754392211644,0.19912419192747877,0.21085986262746845,0.2158713373228738,0.6014460046622621,0.20659464248986503,0.17580805696171875,0.21759201054496163,0.28035152029721133,0.4925760700119779,0.20699359169744652,0.15063391618721092,0.2071228175596434,0.34919434500486773,0.2444014454545769,0.28087770916572175,0.3348946526203127,0.2721050022933923,0.9999999999999999,0.4429107255252257,0.33784037087280944,0.2305948071792233,0.2549264201774395,0.4703552933955164,0.21034358648526183,0.2808777091657218,0.23909550197417032,0.2442533283977258,0.2282742318318233,0.3144245659710164,0.3595633234499121,0.19258908812694314,0.2410873200623958,0.20768331146759966,0.5604295102680961,0.23616184280469477,0.21117544413530473,0.33180415474118563,0.31383977171176664,0.2305948071792233,0.30499890091445925,0.3219013565484195,0.23448240539832563,0.4310233298624376
White Rice and Beans with Beef Stir-Fry,0.18982697640642845,0.49123143437154043,0.27334216308757936,0.20884912398195554,0.28492223046204873,0.20827819425731112,0.2090468953037449,0.2686283382062081,0.451605245598636,0.22267771874861989,0.19484885717952355,0.472444547597389,0.22664850099905087,0.4231773301182122,0.20773160067079796,0.23254427419150303,0.20346205265542325,0.19814348278305988,0.130788749052762,0.1246013442082545,0.22429465357182143,0.32934122560234713,0.22141903190299278,0.1645140225410063,0.21574973500160693,0.28640130188463736,0.17423550760521114,0.6376344553393429,0.23379982098059904,0.2447693282989327,0.302730065305641,0.20664616712510564,0.2853882721854732,0.2237835006453185,0.333297130429991,0.1895022679281717,0.16856736146830556,0.20863043325787134,0.18986018144497907,0.4454132047337314,0.3106630350435222,0.22607651376768587,0.2149469432043749,0.5390731154284849,0.25335930052074496,0.24957840075908014,0.25409793397576547,0.24178327113477674,0.4429107255252257,0.9999999999999999,0.4003910501660928,0.23904661832903226,0.23784397689328798,0.39225734723139777,0.4495885906876442,0.24957840075908022,0.2075479401063891,0.21543138778180917,0.23664098874803957,0.15531123302149982,0.25624803699399323,0.18279405357404704,0.2088093165021264,0.19712058835763738,0.7084663161026628,0.20829469907439985,0.21934812575141718,0.20779507088515975,0.18769980945495765,0.23904661832903226,0.2710116731926042,0.2590301581632324,0.4616367031585934,0.5993766496851133
Plantain and Beans Porridge,0.203877412067611,0.2202745447337551,0.32324457150477115,0.31121421123379395,0.2326230324437648,0.2232834153514768,0.20661697474683438,0.180086602134199,0.23263949864705846,0.23915966994273066,0.2017216991252016,0.24456756703124605,0.3246564482822776,0.2688774502801542,0.22310728407087704,0.44711832216922026,0.41813896673998746,0.21280948183772172,0.14071284889498992,0.19783532770239226,0.7037018012939094,0.2232834153514768,0.3402788503508944,0.17669086764928912,0.21324190193636733,0.2297819689710992,0.27664178876640166,0.2912564819431328,0.3512164707496129,0.39735613249392693,0.22474986008521886,0.21266067825194468,0.20213784495574677,0.24137760069132824,0.30800102140293056,0.20482995182416608,0.17168562915532412,0.2124898134658189,0.3792463532049092,0.2568558485804005,0.21062016563856134,0.1532730560302022,0.22120305140888902,0.4516300301890527,0.2732786818339101,0.2680514614834858,0.3016656573280392,0.25967935924269636,0.33784037087280944,0.4003910501660928,1.0,0.25784072114006684,0.24679370970219663,0.23325563389795995,0.329862931079302,0.26805146148348585,0.22464642699385903,0.22303023080195722,0.255245958368291,0.34672321884374524,0.4107034962131843,0.19596329194947076,0.21843139540941522,0.32569106100013284,0.3866670893014046,0.21564181193707338,0.21679846569017247,0.3402433009942965,0.20245697080351302,0.25784072114006684,0.29107116183698606,0.2028869399777078,0.22377479382708887,0.4492776266904267
Chocolate Cake,0.2073140509920449,0.22680280882445597,0.22351823141270796,0.21025988461370013,0.22675546417782944,0.2263141682479506,0.21369870340722477,0.18367811213106328,0.225868941851547,0.3930567400059088,0.19737656558916616,0.23929952327619863,0.2295887354469251,0.18174849793485415,0.22686806938292736,0.24640505168565063,0.21135857880687275,0.21639668329057127,0.2290625387293143,0.13539127164810175,0.23299970974541545,0.2263141682479506,0.2300124828833175,0.29038983221408354,0.22055069779106048,0.2329009304350322,0.4257974415530549,0.20454427460450217,0.24773543521169766,0.2685940384763627,0.2203723959861234,0.2189632906169563,0.19703921997460427,0.24728421830267136,0.21630366843684104,0.19803051776917713,0.17510959654724487,0.2167275484236123,0.1972288080184968,0.264468270682104,0.2134790330383637,0.1553535184675207,0.22775883359884444,0.248891435250573,0.27996593313768364,0.27256984376499166,0.20920842276174248,0.2640566180316668,0.2305948071792233,0.23904661832903226,0.25784072114006684,0.9999999999999999,0.24234183208523197,0.22823125188197183,0.21693398853781554,0.27256984376499166,0.21810849426224588,0.21822610640874637,0.40966099293283886,0.27640767646538905,0.28315803147652313,0.19862321325953974,0.20620884405484202,0.21419036283554388,0.2256115550532253,0.2109968358493117,0.22422916159445583,0.36678682362298015,0.20741118323193322,0.7069127490127591,0.4783728042808142,0.20693316254245012,0.2275468309496628,0.20776874132567033
Vegetable Soup with Amala,0.209766344726708,0.21793747822710263,0.23379759310551973,0.26268032634151656,0.24694044038342144,0.23044193620767173,0.38802151408284147,0.22707603975266893,0.23625641017478066,0.2460677191316108,0.42375807234026935,0.2587985506618077,0.2482964912277,0.22469051245797922,0.22955166532097707,0.332963700976044,0.2240841997861947,0.21895641442358404,0.17742861540348948,0.13786068731686638,0.2880509318103039,0.23044193620767173,0.3846976471338723,0.18179452582560074,0.4004629617515091,0.23714883504428177,0.19277662681801339,0.25287228452201466,0.2380518843543942,0.28476573091605706,0.21093068961683706,0.21040439326438368,0.4435717948175565,0.2268683151258227,0.26741008954602374,0.2422599887985809,0.2164830269937824,0.32432079967285754,0.20910369415377986,0.25413066214780283,0.257596045206991,0.15818702765929876,0.3077673271967036,0.42630641169970973,0.25685181197383705,0.2757940406630044,0.21168312479917,0.26718011297519223,0.2549264201774395,0.23784397689328798,0.24679370970219663,0.24234183208523197,1.0000000000000002,0.24682839478376487,0.4159596546378807,0.27579404066300445,0.22813906799498324,0.5526816782879028,0.23990304134202317,0.2036361002895715,0.25978036914913577,0.20224592297363658,0.5710225187898071,0.21809700343095262,0.24941735151773226,0.5343727534239726,0.40714209958311554,0.2296218024275029,0.19028721687563363,0.24234183208523197,0.29947865756532466,0.2558255989157028,0.23023845587913633,0.2595681096052362
Jollof Spaghetti with Grilled Chicken,0.2128897156690989,0.2660694171308463,0.4058135087720027,0.37870394998178475,0.295118965728804,0.34117453356634464,0.2022406748116573,0.33917311739784434,0.4813378665135981,0.24973160889809062,0.214681860566744,0.5026890872865424,0.2497182821262813,0.23586960966929765,0.2329696349775255,0.2236416652484094,0.3009362395097824,0.2222166233162533,0.13611155380314852,0.12977985831433392,0.23325003018059112,0.21693437348076758,0.23025959402725021,0.18450140304267376,0.20872528115646957,0.29720056155926583,0.18147685030216834,0.3261430121882668,0.41228614356505366,0.2547308835003887,0.37862799772494893,0.2815690038472459,0.2032164682829513,0.2136586949433874,0.43633430031856174,0.19700114372505131,0.33915092541569924,0.21696038705802617,0.1974406984157265,0.8551541550396212,0.20463120202319404,0.23419949626387052,0.2067180216989328,0.2919822706306758,0.3784247152375975,0.2799005482813437,0.4551366225461793,0.27115836126062925,0.4703552933955164,0.39225734723139777,0.23325563389795995,0.22823125188197183,0.24682839478376487,1.0,0.2079429637766886,0.27990054828134375,0.23026126624645807,0.23735941705248448,0.2259344620144884,0.16176607037614493,0.24465441378860112,0.19039109509037705,0.22843711332718541,0.20531305011553458,0.4601907149105989,0.2294963090406131,0.21220651426648657,0.23304081640887284,0.1792075654086329,0.22823125188197183,0.3039378234917006,0.2685537698034576,0.23366665168361922,0.4065010408655782
Vegetable Stir-Fry,0.18841436678776985,0.5746579083542567,0.2034646028200078,0.19148503997482505,0.22677205908455292,0.22933110556966532,0.17794658610646574,0.1670275525979281,0.20560441201033786,0.2210206482240819,0.17983106034006388,0.21802733714195638,0.2091797757971587,0.49024242127292506,0.2061857526424407,0.3177981569135373,0.4565117368685967,0.19666898534885652,0.1305090022882327,0.13719613867711616,0.33228169332804247,0.22933110556966532,0.3280215987503387,0.16328978089187385,0.18365223143413423,0.2360056742287204,0.19184735939870126,0.44603188259467563,0.20495431907706027,0.5801341573621894,0.18292708364882485,0.1811507994119675,0.19705364012314708,0.2030827614433054,0.19669557759380538,0.18017418167178423,0.1592357794206145,0.21835433007174784,0.19870922990164844,0.21879758254534454,0.19389994840675448,0.1574244971939205,0.3179783743658048,0.8128165585983623,0.22992269867404785,0.24772114708420273,0.19013603908031446,0.2399840254169055,0.21034358648526183,0.4495885906876442,0.329862931079302,0.21693398853781554,0.4159596546378807,0.2079429637766886,1.0000000000000002,0.2477211470842028,0.198540216949009,0.19882721128633593,0.2147508879208847,0.1532827466670633,0.23254421714336104,0.2012710094168933,0.1880992393283329,0.48119706810768087,0.20579797187509397,0.1922405763111668,0.18671528266230697,0.20624875053913197,0.29566840868038663,0.21693398853781554,0.26899492244638273,0.1881745151330383,0.5058804808654115,0.18921633963301807
Donut,0.4232886912725556,0.2352345641140824,0.2755532488390747,0.2394819991959219,0.25827014977048796,0.2584325570080819,0.2226507459997766,0.20950847936882186,0.27845120438573434,0.3025403917762421,0.24206066641069024,0.293474566765775,0.28156535268906724,0.20730750652929372,0.4632136013989499,0.2555655515432569,0.24108160702232315,0.26920702819292536,0.16370198921114362,0.15460593032894046,0.26576609654669514,0.2584325570080819,0.26235878061695994,0.22351646636199474,0.22978977696638087,0.26595410905049194,0.21619223228134568,0.2333090178181368,0.2569453941936911,0.3063660003678624,0.2290993546461913,0.22710359934356691,0.22442391427265443,0.43654962218757193,0.2467221169159458,0.22576358391606033,0.19973498676490775,0.24720560648600387,0.2249647885437539,0.27430029944673956,0.24377586610164312,0.17740120880888435,0.23622613063061348,0.25814437037335186,0.4942451369341047,0.33908891993715934,0.26026451472452766,0.539144258354058,0.2808777091657218,0.24957840075908022,0.26805146148348585,0.27256984376499166,0.27579404066300445,0.27990054828134375,0.2477211470842028,1.0000000000000002,0.2688841255297422,0.26763033690363713,0.26982685545739254,0.19271090391842746,0.49988039070553725,0.22681171612546308,0.2511742065501905,0.24458814745275992,0.2748078220834092,0.2587644310446691,0.2336223351284134,0.28232012842622095,0.21402230282729318,0.27256984376499166,0.36820916903763445,0.23603385135140423,0.28307830417355473,0.2366446344936776
Bread and Ewa Agoyin,0.20451072848354457,0.18712986557591593,0.22817183746811293,0.1995225534967382,0.2151757541160123,0.20712505387209107,0.1761998934007142,0.16689843227618367,0.23057148924056717,0.2399025857148505,0.19913214139245777,0.24142798493804243,0.23163082401734802,0.16514509552577428,0.22380033537108474,0.2033032326105409,0.19205018519473097,0.3388540863743595,0.1304081125601375,0.12391148398274415,0.2117143181957776,0.20712505387209107,0.20899998563675334,0.17723973290068223,0.1818495331072945,0.21315332635455986,0.17327084588882105,0.18585839306863847,0.20440090195460228,0.2440569723868185,0.1920017565397104,0.18066165649176477,0.18697702788417175,0.20418227502094247,0.19654352246356135,0.29705702480554996,0.15911268251383343,0.19692867943433254,0.17921122160978814,0.2182067858786616,0.3234113226003678,0.14218113753510225,0.187918659984794,0.20535469142926405,0.23116752677862162,0.4268152541791398,0.20637948435795642,0.26048601653454484,0.23909550197417032,0.2075479401063891,0.22464642699385903,0.21810849426224588,0.22813906799498324,0.23026126624645807,0.198540216949009,0.2688841255297422,0.9999999999999997,0.22016712950292264,0.21591357408587747,0.15445134629301138,0.23380323845237294,0.18178200713247908,0.21381056964776324,0.19602922249476315,0.23392854620832215,0.2128735578324026,0.18488251795793972,0.22386871521899607,0.17125915898622543,0.45700659661009213,0.2919753333345874,0.303998125506754,0.3563140263351179,0.19715862529965408
Garri with Afang Soup,0.2035571086862286,0.19682630085683395,0.22562792690932934,0.20734531804317305,0.22361224027284501,0.20742445778376858,0.35498682928643654,0.1758147580000195,0.22800082472498917,0.23878393606325837,0.5209993268864895,0.24887036668908813,0.23877119350719325,0.17396775157664193,0.22275676943183867,0.5006849733366497,0.20231020970883518,0.2124751456504434,0.13014472899209456,0.12409060081246917,0.22302487273897187,0.20742445778376858,0.31313932229303515,0.1764132759249609,0.36636905913539897,0.2134614442693393,0.17352131278342867,0.19578762936228078,0.21499226379342112,0.24356405369540385,0.19062041915584715,0.19002293110458257,0.2668210776526602,0.204292377636266,0.207043597516964,0.1883650560503439,0.16761306496043998,0.29505319356962245,0.18878534165062347,0.2295135218217343,0.19566062972987017,0.14238666355886878,0.28004018437210637,0.21599547540540026,0.23129218083722494,0.26763033690363697,0.20541715067745495,0.2592713877268865,0.2442533283977258,0.21543138778180917,0.22303023080195722,0.21822610640874637,0.5526816782879028,0.23735941705248448,0.19882721128633593,0.26763033690363713,0.22016712950292264,0.9999999999999997,0.2160300026504444,0.15467460917878728,0.2339293137839466,0.1820447771015899,0.5218913621732616,0.19631258713327893,0.23897490980318198,0.6323507195394211,0.5424310027381962,0.22282483042910983,0.17135150824279322,0.21822610640874637,0.290613871956691,0.19807424778309607,0.22342323049104262,0.2048887063205107
Fruit Salad,0.2052277599702014,0.22452039399769871,0.22126887071002913,0.20814394839314815,0.2244735258007422,0.22403667082280124,0.21154816086481298,0.18182967979174774,0.22359592493232108,0.38910123991401735,0.19539027978393242,0.23689134860326372,0.2272782846348009,0.1799194841383431,0.22458499781092503,0.243925371005018,0.20923158595113375,0.21421898980889223,0.22675738326250067,0.1340287706833878,0.23065493282263624,0.22403667082280124,0.22769776771734046,0.2874675136501279,0.21833120066358191,0.2305571475712058,0.18741829024486137,0.2024858570412216,0.24524236630584478,0.5353439158668115,0.2181546931868779,0.2167597682549096,0.1950563290242951,0.24479569018786346,0.21412691100389253,0.19603765096012185,0.17334739288875203,0.21454652530289925,0.19524400916164714,0.2618068120108454,0.21133070113394842,0.15379012877328802,0.22546679788100957,0.24638673301600544,0.27714851478165725,0.26982685545739254,0.20710306785688543,0.2613993019991951,0.2282742318318233,0.23664098874803957,0.255245958368291,0.40966099293283886,0.23990304134202317,0.2259344620144884,0.2147508879208847,0.26982685545739254,0.21591357408587747,0.2160300026504444,0.9999999999999997,0.2736260663862896,0.2803084896533545,0.19662438189924292,0.20413367520874745,0.21203487251151196,0.2233411283287494,0.208873483369519,0.22197264649366338,0.3630956890694209,0.2053239147263202,0.40966099293283886,0.7805478981999662,0.2048507045659255,0.22525692870624256,0.20567787455820694
Plantain Mosa (Sweet Plantain Fritters),0.14657409495422413,0.1459689818130996,0.15828219748845151,0.3321086855789014,0.16064950633143024,0.15991066016227634,0.13843084396068542,0.15798773864370394,0.1599468295480685,0.2797237678451148,0.1398968420688092,0.16961105547146693,0.16272822950243432,0.15632801239882424,0.16039907466325426,0.15858487244748912,0.3194508702259307,0.15299565009044397,0.1849688616117834,0.0956657190182528,0.3877431857015676,0.15991066016227634,0.19784149351790598,0.2066595728891787,0.14286946408446205,0.16456478101481675,0.13377355773709657,0.17593542868201642,0.33768103373772446,0.19000729963516677,0.14230534637862113,0.140923513035243,0.13959643059373386,0.1579851497889558,0.18605007989351344,0.169446750479736,0.15061766942361712,0.15331619594432802,0.2980948997234796,0.1702102561843374,0.1857317716796641,0.1097707840785995,0.14658427385303907,0.16018509459310395,0.17886487130539191,0.19271090391842738,0.1479134437649852,0.18669192763084838,0.3144245659710164,0.15531123302149982,0.34672321884374524,0.27640767646538905,0.2036361002895715,0.16176607037614493,0.1532827466670633,0.19271090391842746,0.15445134629301138,0.15467460917878728,0.2736260663862896,1.0,0.3973297577388718,0.1403445900085543,0.14632894633339621,0.1513441362800735,0.16009740650501592,0.14955063653944659,0.14525231826496918,0.8435752863666185,0.13251103153980584,0.27640767646538905,0.3404400169961505,0.177990191760811,0.16087896911255903,0.1760867533724696
Plantain Chips,0.3802043079204399,0.24312318221542614,0.2396022517793522,0.34009004412115273,0.24307243072249549,0.242599379831605,0.22907612598346577,0.19689530017765242,0.2421221156440008,0.2606906854475415,0.21157947280067124,0.2565191405833701,0.2461095797357391,0.19482683397892225,0.41606546635998204,0.26413597164107167,0.3532080929852712,0.23196824825563808,0.15384652880165756,0.14513381460260955,0.3893732802797588,0.242599379831605,0.24656381937115318,0.19259795521060874,0.23642117910584493,0.24966011506552796,0.20294695870777818,0.21926295888285421,0.39839339839875526,0.287921643020783,0.23623004698347067,0.23471954460828207,0.21121785232628745,0.4383362932550038,0.23186854019933398,0.2122804823509722,0.18771020768961005,0.23232292192324377,0.5763537742249836,0.28349899146535873,0.2288406484803752,0.16653251330507285,0.244148001028874,0.2668012714565601,0.4962679390200484,0.2921835410045445,0.2242627318053763,0.4842675314583199,0.3595633234499121,0.25624803699399323,0.4107034962131843,0.28315803147652313,0.25978036914913577,0.24465441378860112,0.23254421714336104,0.49988039070553725,0.23380323845237294,0.2339293137839466,0.2803084896533545,0.3973297577388718,0.9999999999999998,0.2129158272765866,0.22104730813268392,0.22960316445092893,0.24184620769650875,0.22617983628578012,0.24036433937877577,0.38385165617614486,0.22233616574583173,0.28315803147652313,0.31727565400749347,0.22182374743939934,0.24392074300251051,0.22271945315760064
Fish Suya Skewers,0.17251085091778876,0.17179866106657712,0.1862907397272203,0.3822248931432039,0.31919825142050484,0.8776437409872088,0.16292662555674375,0.2688244963728274,0.1882499337659707,0.2023649297321661,0.16465203672953854,0.1996242754463877,0.41089779796425435,0.15132265172911258,0.1887822051040164,0.18664697399052171,0.1949709790573687,0.1800687208204529,0.11949311202226258,0.1256158064235288,0.19399408705665203,0.8776437409872088,0.19150694083412237,0.14950695919895707,0.16815067373996917,0.216085112705247,0.17565407447660225,0.17030227144026003,0.42726319148343667,0.24776871109906473,0.2641466796659752,0.16586038041460374,0.18042090798937088,0.1859411284850757,0.41387895320072915,0.16496619617455466,0.14579514435515228,0.19992366784158624,0.2814449604096677,0.20032950664621268,0.4369500253848966,0.677249735813717,0.17252283100537874,0.18853036057451328,0.21051558365637835,0.22681171612546303,0.17408720179406234,0.35746872482343894,0.19258908812694314,0.18279405357404704,0.19596329194947076,0.19862321325953974,0.20224592297363658,0.19039109509037705,0.2012710094168933,0.22681171612546308,0.18178200713247908,0.1820447771015899,0.19662438189924292,0.1403445900085543,0.2129158272765866,1.0000000000000002,0.2628582252451397,0.459006490522522,0.28759121960993494,0.17601410107818893,0.17095518160625117,0.1888398855290791,0.1559592833512976,0.19862321325953974,0.24628983317424086,0.284120259722166,0.18934701841448667,0.17324513153717774
"Amala with Stew, Ewedu and Assorted meats",0.19104073123191415,0.18444161175458615,0.21911370552835951,0.2012127172878209,0.5571535592787574,0.2995044719961956,0.25699602691079815,0.16490886337415822,0.2214180941754188,0.22410152141763887,0.47202933861391344,0.23951536814973962,0.2297958213236145,0.1631764278642568,0.2090598377711995,0.2003826368506286,0.18976078636167673,0.19941041340018967,0.12256800031114044,0.11739513655908405,0.20919050645080692,0.2995044719961956,0.20650853100607985,0.16556592618768134,0.26523629840044444,0.20194386388675067,0.1641587523692224,0.18364280557637327,0.20146453739263553,0.22938431114589558,0.18668986710914492,0.17806632310157036,0.571241230266485,0.19304241703641212,0.19420055929215813,0.18474675530159484,0.15721592626076383,0.194581124869703,0.17707487396082525,0.2150720899594769,0.18510351465770652,0.2961071389026962,0.1852190745698814,0.20240462500205988,0.2185553966675,0.2511742065501905,0.19278640243160525,0.24332923482032384,0.2410873200623958,0.2088093165021264,0.21843139540941522,0.20620884405484202,0.5710225187898071,0.22843711332718541,0.1880992393283329,0.2511742065501905,0.21381056964776324,0.5218913621732616,0.20413367520874745,0.14632894633339621,0.22104730813268392,0.2628582252451397,1.0000000000000029,0.18572029488040476,0.4140190976177156,0.5046024414209686,0.26966005281511835,0.20912371381449257,0.16191553349541837,0.20620884405484202,0.2727445234561842,0.38668112087014206,0.2096853192830447,0.19882876415734757
Veggie Suya Skewers,0.18603143683345313,0.3126389681842109,0.20089132826048833,0.18906327434549003,0.22390400851278658,0.5229986486386985,0.1756960451443791,0.28989369103569607,0.20300407467687442,0.21822533737727756,0.17755668589767565,0.21526988354967974,0.20653421982346926,0.44954562281469956,0.20357806292906316,0.3137788734563004,0.4507381034093897,0.19418165689157,0.12885841790784458,0.13546098018552125,0.32807923247645393,0.5229986486386985,0.32387301652356265,0.16122460870381386,0.18132952955676393,0.2330208435064338,0.189421011412814,0.1836497593251708,0.20236220365337054,0.572797036076435,0.28484924914355125,0.17885973385509618,0.19456144682779444,0.2005143161400143,0.194207912816852,0.17789546767656217,0.15722187933937626,0.2155927409071125,0.30350328745115424,0.21603038744091466,0.4711961051395179,0.24588891431099477,0.31395681164731704,0.31694510169977386,0.22701480106948324,0.2445881474527598,0.18773133464803543,0.38548543554293785,0.20768331146759966,0.19712058835763738,0.32569106100013284,0.21419036283554388,0.21809700343095262,0.20531305011553458,0.48119706810768087,0.24458814745275992,0.19602922249476315,0.19631258713327893,0.21203487251151196,0.1513441362800735,0.22960316445092893,0.459006490522522,0.18572029488040476,1.0000000000000027,0.2031951865351035,0.1898092551994228,0.1843538415069948,0.20364026407348107,0.29192900642777975,0.21419036283554388,0.265592867342068,0.18579461865065044,0.20418714363981524,0.1868232669005892
White Rice with Beans and Assorted meats,0.2090162361817738,0.31132750734223397,0.3529341191607452,0.22014533009901874,0.5681131574281522,0.3276856042822584,0.19690875496419175,0.18042555487100642,0.5775340761998471,0.24518779962405782,0.21614300752168086,0.5966782746949469,0.25141789059137304,0.2766147650245714,0.22873080596965692,0.2192371452967975,0.20761585806569333,0.2181734428861753,0.13410073305394335,0.12844114148536098,0.2288737695953837,0.3276856042822584,0.2259394403066819,0.18114444238432376,0.20322239965005437,0.3554558507699173,0.17960486402691683,0.4216960355290686,0.22042084459356576,0.25096766038160245,0.20425598826388047,0.19482103321849267,0.20630309106968875,0.21120626565965905,0.4459396364262852,0.2021300441582675,0.17200876987308472,0.212889754399594,0.19373629612380147,0.48193129106777877,0.20252037190333133,0.32396860753669515,0.20264680513953465,0.3416481062867531,0.23911982598726636,0.2748078220834092,0.3276574363530857,0.2662246971479283,0.5604295102680961,0.7084663161026628,0.3866670893014046,0.2256115550532253,0.24941735151773226,0.4601907149105989,0.20579797187509397,0.2748078220834092,0.23392854620832215,0.23897490980318198,0.2233411283287494,0.16009740650501592,0.24184620769650875,0.28759121960993494,0.4140190976177156,0.2031951865351035,1.0000000000000002,0.23105828466463035,0.20661185272655322,0.22880069227120742,0.17715057502314807,0.2256115550532253,0.2984077445913781,0.5347410484810545,0.22941514061685037,0.6864143639960015
Starch with Banga Soup,0.196813784355304,0.19030595090639496,0.21815345304259245,0.20047650006335466,0.21620454092863425,0.20055301810755397,0.3432270271427792,0.1699904665124418,0.22044774284658222,0.23087363739434122,0.5037399569727394,0.24062593047277553,0.23086131696643902,0.16820464666925553,0.21537740963997165,0.29293008033744017,0.19560819193933088,0.20543638965401242,0.12583336829721095,0.11997979783880532,0.21563663137295672,0.20055301810755397,0.30276582060293833,0.17056915707536272,0.3542321929433474,0.2063900147322135,0.16777299724692687,0.1893016879314276,0.207870122136195,0.23549540200338878,0.18430565413112848,0.18372795932481395,0.2579819804747172,0.19752469573299958,0.20018477476344193,0.18212500541414542,0.16206047450352407,0.2852788388838231,0.18253136803166803,0.2219103281727111,0.18917889547073802,0.13766975900577996,0.2707631721316552,0.20884009992344654,0.22363006478213607,0.2587644310446691,0.19861220793144813,0.25068239239061324,0.23616184280469477,0.20829469907439985,0.21564181193707338,0.2109968358493117,0.5343727534239726,0.2294963090406131,0.1922405763111668,0.2587644310446691,0.2128735578324026,0.6323507195394211,0.208873483369519,0.14955063653944659,0.22617983628578012,0.17601410107818893,0.5046024414209686,0.1898092551994228,0.23105828466463035,1.0000000000000004,0.3601402690128867,0.21544321595116556,0.16567507275924873,0.2109968358493117,0.2809865805969454,0.19151255655538185,0.21602179255557677,0.19810126957914664
Afang Soup with Fufu,0.32355278497239753,0.21136380511379096,0.18946815241133913,0.19659545603864031,0.2120190162341088,0.19478881193176867,0.6347901243555887,0.17499758742322563,0.19146076286143937,0.2084414696019241,0.267600175187557,0.2224976521897845,0.21346868521423112,0.17315916571322199,0.19445088790164178,0.31719414496810816,0.20136989074676587,0.18547575830866792,0.12253009746877763,0.11653139153608386,0.22198827395756893,0.19478881193176867,0.5131050734565067,0.15399629932118644,0.6551439135814892,0.2004580441801582,0.16295093993766158,0.1948776267445537,0.23087149810562346,0.22931337650256456,0.18529422784349528,0.2040579414554688,0.2554727558606057,0.2099121379717837,0.20608127821038807,0.1684471573815734,0.16683401508698234,0.2925493893596855,0.18790788501227437,0.24646528988315597,0.18374159929893036,0.13371291566047358,0.2931911013516215,0.2319488064872735,0.23765466307382924,0.2336223351284134,0.1793146284233519,0.22632556433446804,0.21117544413530473,0.21934812575141718,0.21679846569017247,0.22422916159445583,0.40714209958311554,0.21220651426648657,0.18671528266230697,0.2336223351284134,0.18488251795793972,0.5424310027381962,0.22197264649366338,0.14525231826496918,0.24036433937877577,0.17095518160625117,0.26966005281511835,0.1843538415069948,0.20661185272655322,0.3601402690128867,1.0000000000000002,0.19451030033334735,0.17606511733871585,0.22422916159445583,0.2536853339301282,0.1971536171764841,0.19503266121898968,0.1942662078719365
